"","EXPSAMPLE_ACCESSION","REAGENT_ACCESSION"
"6375","ES736061","ESR10131"
"6376","ES736061","ESR10132"
"6377","ES736061","ESR10133"
"6378","ES736061","ESR10134"
"6379","ES736061","ESR10135"
"6380","ES736061","ESR10136"
"6381","ES736061","ESR10137"
"6382","ES736061","ESR10138"
"6383","ES736061","ESR10139"
"6384","ES736061","ESR10140"
"6385","ES736061","ESR10141"
"6386","ES736061","ESR10142"
"6387","ES736061","ESR10143"
"6388","ES736062","ESR10102"
"6389","ES736062","ESR10103"
"6390","ES736062","ESR10104"
"6391","ES736062","ESR10105"
"6392","ES736062","ESR10106"
"6393","ES736062","ESR10107"
"6394","ES736062","ESR10108"
"6395","ES736062","ESR10109"
"6396","ES736062","ESR10110"
"6397","ES736062","ESR10111"
"6398","ES736062","ESR10112"
"6399","ES736062","ESR10113"
"6400","ES736062","ESR10114"
"6401","ES736062","ESR10115"
"6402","ES736062","ESR10116"
"6403","ES736062","ESR10117"
"6404","ES736062","ESR10118"
"6405","ES736062","ESR10119"
"6406","ES736062","ESR10120"
"6407","ES736062","ESR10121"
"6408","ES736062","ESR10122"
"6409","ES736062","ESR10123"
"6410","ES736062","ESR10124"
"6411","ES736062","ESR10125"
"6412","ES736062","ESR10126"
"6413","ES736062","ESR10127"
"6414","ES736062","ESR10128"
"6415","ES736062","ESR10129"
"6416","ES736062","ESR10130"
"6417","ES736062","ESR10131"
"6418","ES736062","ESR10132"
"6419","ES736062","ESR10133"
"6420","ES736062","ESR10134"
"6421","ES736062","ESR10135"
"6422","ES736062","ESR10136"
"6423","ES736062","ESR10137"
"6424","ES736062","ESR10138"
"6425","ES736062","ESR10139"
"6426","ES736062","ESR10140"
"6427","ES736062","ESR10141"
"6428","ES736062","ESR10142"
"6429","ES736062","ESR10143"
"6430","ES736063","ESR10102"
"6431","ES736063","ESR10103"
"6432","ES736063","ESR10104"
"6433","ES736063","ESR10105"
"6434","ES736063","ESR10106"
"6435","ES736063","ESR10107"
"6436","ES736063","ESR10108"
"6437","ES736063","ESR10109"
"6438","ES736063","ESR10110"
"6439","ES736063","ESR10111"
"6440","ES736063","ESR10112"
"6441","ES736063","ESR10113"
"6442","ES736063","ESR10114"
"6443","ES736063","ESR10115"
"6444","ES736063","ESR10116"
"6445","ES736063","ESR10117"
"6446","ES736063","ESR10118"
"6447","ES736063","ESR10119"
"6448","ES736063","ESR10120"
"6449","ES736063","ESR10121"
"6450","ES736063","ESR10122"
"6451","ES736063","ESR10123"
"6452","ES736063","ESR10124"
"6453","ES736063","ESR10125"
"6454","ES736063","ESR10126"
"6455","ES736063","ESR10127"
"6456","ES736063","ESR10128"
"6457","ES736063","ESR10129"
"6458","ES736063","ESR10130"
"6459","ES736063","ESR10131"
"6460","ES736063","ESR10132"
"6461","ES736063","ESR10133"
"6462","ES736063","ESR10134"
"6463","ES736063","ESR10135"
"6464","ES736063","ESR10136"
"6465","ES736063","ESR10137"
"6466","ES736063","ESR10138"
"6467","ES736063","ESR10139"
"6468","ES736063","ESR10140"
"6469","ES736063","ESR10141"
"6470","ES736063","ESR10142"
"6471","ES736063","ESR10143"
"6472","ES736064","ESR10102"
"6473","ES736064","ESR10103"
"6474","ES736064","ESR10104"
"6475","ES736064","ESR10105"
"6476","ES736064","ESR10106"
"6477","ES736064","ESR10107"
"6478","ES736064","ESR10108"
"6479","ES736064","ESR10109"
"6480","ES736064","ESR10110"
"6481","ES736064","ESR10111"
"6482","ES736064","ESR10112"
"6483","ES736064","ESR10113"
"6484","ES736064","ESR10114"
"6485","ES736064","ESR10115"
"6486","ES736064","ESR10116"
"6487","ES736064","ESR10117"
"6488","ES736064","ESR10118"
"6489","ES736064","ESR10119"
"6490","ES736064","ESR10120"
"6491","ES736064","ESR10121"
"6492","ES736064","ESR10122"
"6493","ES736064","ESR10123"
"6494","ES736064","ESR10124"
"6495","ES736064","ESR10125"
"6496","ES736064","ESR10126"
"6497","ES736064","ESR10127"
"6498","ES736064","ESR10128"
"6499","ES736064","ESR10129"
"6500","ES736064","ESR10130"
"6501","ES736064","ESR10131"
"6502","ES736064","ESR10132"
"6503","ES736064","ESR10133"
"6504","ES736064","ESR10134"
"6505","ES736064","ESR10135"
"6506","ES736064","ESR10136"
"6507","ES736064","ESR10137"
"6508","ES736064","ESR10138"
"6509","ES736064","ESR10139"
"6510","ES736064","ESR10140"
"6511","ES736064","ESR10141"
"6512","ES736064","ESR10142"
"6513","ES736064","ESR10143"
"6514","ES736065","ESR10102"
"6515","ES736065","ESR10103"
"6516","ES736065","ESR10104"
"6517","ES736065","ESR10105"
"6518","ES736065","ESR10106"
"6519","ES736065","ESR10107"
"6520","ES736065","ESR10108"
"6521","ES736065","ESR10109"
"6522","ES736065","ESR10110"
"6523","ES736065","ESR10111"
"6524","ES736065","ESR10112"
"6525","ES736065","ESR10113"
"6526","ES736065","ESR10114"
"6527","ES736065","ESR10115"
"6528","ES736065","ESR10116"
"6529","ES736065","ESR10117"
"6530","ES736065","ESR10118"
"6531","ES736065","ESR10119"
"6532","ES736065","ESR10120"
"6533","ES736065","ESR10121"
"6534","ES736065","ESR10122"
"6535","ES736065","ESR10123"
"6536","ES736065","ESR10124"
"6537","ES736065","ESR10125"
"6538","ES736065","ESR10126"
"6539","ES736065","ESR10127"
"6540","ES736065","ESR10128"
"6541","ES736065","ESR10129"
"6542","ES736065","ESR10130"
"6543","ES736065","ESR10131"
"6544","ES736065","ESR10132"
"6545","ES736065","ESR10133"
"6546","ES736065","ESR10134"
"6547","ES736065","ESR10135"
"6548","ES736065","ESR10136"
"6549","ES736065","ESR10137"
"6550","ES736065","ESR10138"
"6551","ES736065","ESR10139"
"6552","ES736065","ESR10140"
"6553","ES736065","ESR10141"
"6554","ES736065","ESR10142"
"6555","ES736065","ESR10143"
"6556","ES736066","ESR10102"
"6557","ES736066","ESR10103"
"6558","ES736066","ESR10104"
"6559","ES736066","ESR10105"
"6560","ES736066","ESR10106"
"6561","ES736066","ESR10107"
"6562","ES736066","ESR10108"
"6563","ES736066","ESR10109"
"6564","ES736066","ESR10110"
"6565","ES736066","ESR10111"
"6566","ES736066","ESR10112"
"6567","ES736066","ESR10113"
"6568","ES736066","ESR10114"
"6569","ES736066","ESR10115"
"6570","ES736066","ESR10116"
"6571","ES736066","ESR10117"
"6572","ES736066","ESR10118"
"6573","ES736066","ESR10119"
"6574","ES736066","ESR10120"
"6575","ES736066","ESR10121"
"6576","ES736066","ESR10122"
"6577","ES736066","ESR10123"
"6578","ES736066","ESR10124"
"6579","ES736066","ESR10125"
"6580","ES736066","ESR10126"
"6581","ES736066","ESR10127"
"6582","ES736066","ESR10128"
"6583","ES736066","ESR10129"
"6584","ES736066","ESR10130"
"6585","ES736066","ESR10131"
"6586","ES736066","ESR10132"
"6587","ES736066","ESR10133"
"6588","ES736066","ESR10134"
"6589","ES736066","ESR10135"
"6590","ES736066","ESR10136"
"6591","ES736066","ESR10137"
"6592","ES736066","ESR10138"
"6593","ES736066","ESR10139"
"6594","ES736066","ESR10140"
"6595","ES736066","ESR10141"
"6596","ES736066","ESR10142"
"6597","ES736066","ESR10143"
"6598","ES736067","ESR10102"
"6599","ES736067","ESR10103"
"6600","ES736067","ESR10104"
"6601","ES736067","ESR10105"
"6602","ES736067","ESR10106"
"6603","ES736067","ESR10107"
"6604","ES736067","ESR10108"
"6605","ES736067","ESR10109"
"6606","ES736067","ESR10110"
"6607","ES736067","ESR10111"
"6608","ES736067","ESR10112"
"6609","ES736067","ESR10113"
"6610","ES736067","ESR10114"
"6611","ES736067","ESR10115"
"6612","ES736067","ESR10116"
"6613","ES736067","ESR10117"
"6614","ES736067","ESR10118"
"6615","ES736067","ESR10119"
"6616","ES736067","ESR10120"
"6617","ES736067","ESR10121"
"6618","ES736067","ESR10122"
"6619","ES736067","ESR10123"
"6620","ES736067","ESR10124"
"6621","ES736067","ESR10125"
"6622","ES736067","ESR10126"
"6623","ES736067","ESR10127"
"6624","ES736067","ESR10128"
"6625","ES736067","ESR10129"
"6626","ES736067","ESR10130"
"6627","ES736067","ESR10131"
"6628","ES736067","ESR10132"
"6629","ES736067","ESR10133"
"6630","ES736067","ESR10134"
"6631","ES736067","ESR10135"
"6632","ES736067","ESR10136"
"6633","ES736067","ESR10137"
"6634","ES736067","ESR10138"
"6635","ES736067","ESR10139"
"6636","ES736067","ESR10140"
"6637","ES736067","ESR10141"
"6638","ES736067","ESR10142"
"6639","ES736067","ESR10143"
"6640","ES736068","ESR10102"
"6641","ES736068","ESR10103"
"6642","ES736068","ESR10104"
"6643","ES736068","ESR10105"
"6644","ES736068","ESR10106"
"6645","ES736068","ESR10107"
"6646","ES736068","ESR10108"
"6647","ES736068","ESR10109"
"6648","ES736068","ESR10110"
"6649","ES736068","ESR10111"
"6650","ES736068","ESR10112"
"6651","ES736068","ESR10113"
"6652","ES736068","ESR10114"
"6653","ES736068","ESR10115"
"6654","ES736068","ESR10116"
"6655","ES736068","ESR10117"
"6656","ES736068","ESR10118"
"6657","ES736068","ESR10119"
"6658","ES736068","ESR10120"
"6659","ES736068","ESR10121"
"6660","ES736068","ESR10122"
"6661","ES736068","ESR10123"
"6662","ES736068","ESR10124"
"6663","ES736068","ESR10125"
"6664","ES736068","ESR10126"
"6665","ES736068","ESR10127"
"6666","ES736068","ESR10128"
"6667","ES736068","ESR10129"
"6668","ES736068","ESR10130"
"6669","ES736068","ESR10131"
"6670","ES736068","ESR10132"
"6671","ES736068","ESR10133"
"6672","ES736068","ESR10134"
"6673","ES736068","ESR10135"
"6674","ES736068","ESR10136"
"6675","ES736068","ESR10137"
"6676","ES736068","ESR10138"
"6677","ES736068","ESR10139"
"6678","ES736068","ESR10140"
"6679","ES736068","ESR10141"
"6680","ES736068","ESR10142"
"6681","ES736068","ESR10143"
"6682","ES736069","ESR10102"
"6683","ES736069","ESR10103"
"6684","ES736069","ESR10104"
"6685","ES736069","ESR10105"
"6686","ES736069","ESR10106"
"6687","ES736069","ESR10107"
"6688","ES736069","ESR10108"
"6689","ES736069","ESR10109"
"6690","ES736069","ESR10110"
"6691","ES736069","ESR10111"
"6692","ES736069","ESR10112"
"6693","ES736069","ESR10113"
"6694","ES736069","ESR10114"
"6695","ES736069","ESR10115"
"6696","ES736069","ESR10116"
"6697","ES736069","ESR10117"
"6698","ES736069","ESR10118"
"6699","ES736069","ESR10119"
"6700","ES736069","ESR10120"
"6701","ES736069","ESR10121"
"6702","ES736069","ESR10122"
"6703","ES736069","ESR10123"
"6704","ES736069","ESR10124"
"6705","ES736069","ESR10125"
"6706","ES736069","ESR10126"
"6707","ES736069","ESR10127"
"6708","ES736069","ESR10128"
"6709","ES736069","ESR10129"
"6710","ES736069","ESR10130"
"6711","ES736069","ESR10131"
"6712","ES736069","ESR10132"
"6713","ES736069","ESR10133"
"6714","ES736069","ESR10134"
"6715","ES736069","ESR10135"
"6716","ES736069","ESR10136"
"6717","ES736069","ESR10137"
"6718","ES736069","ESR10138"
"6719","ES736069","ESR10139"
"6720","ES736069","ESR10140"
"6721","ES736069","ESR10141"
"6722","ES736069","ESR10142"
"6723","ES736069","ESR10143"
"6724","ES736070","ESR10102"
"6725","ES736070","ESR10103"
"6726","ES736070","ESR10104"
"6727","ES736070","ESR10105"
"6728","ES736070","ESR10106"
"6729","ES736070","ESR10107"
"6730","ES736070","ESR10108"
"6731","ES736070","ESR10109"
"6732","ES736070","ESR10110"
"6733","ES736070","ESR10111"
"6734","ES736070","ESR10112"
"6735","ES736070","ESR10113"
"6736","ES736070","ESR10114"
"6737","ES736070","ESR10115"
"6738","ES736070","ESR10116"
"6739","ES736070","ESR10117"
"6740","ES736070","ESR10118"
"6741","ES736070","ESR10119"
"6742","ES736070","ESR10120"
"6743","ES736070","ESR10121"
"6744","ES736070","ESR10122"
"6745","ES736070","ESR10123"
"6746","ES736070","ESR10124"
"6747","ES736070","ESR10125"
"6748","ES736070","ESR10126"
"6749","ES736070","ESR10127"
"6750","ES736070","ESR10128"
"6751","ES736070","ESR10129"
"6752","ES736070","ESR10130"
"6753","ES736070","ESR10131"
"6754","ES736070","ESR10132"
"6755","ES736070","ESR10133"
"6756","ES736070","ESR10134"
"6757","ES736070","ESR10135"
"6758","ES736070","ESR10136"
"6759","ES736070","ESR10137"
"6760","ES736070","ESR10138"
"6761","ES736070","ESR10139"
"6762","ES736070","ESR10140"
"6763","ES736070","ESR10141"
"6764","ES736070","ESR10142"
"6765","ES736070","ESR10143"
"6766","ES736071","ESR10102"
"6767","ES736071","ESR10103"
"6768","ES736071","ESR10104"
"6769","ES736071","ESR10105"
"6770","ES736071","ESR10106"
"6771","ES736071","ESR10107"
"6772","ES736071","ESR10108"
"6773","ES736071","ESR10109"
"6774","ES736071","ESR10110"
"6775","ES736071","ESR10111"
"6776","ES736071","ESR10112"
"6777","ES736071","ESR10113"
"6778","ES736071","ESR10114"
"6779","ES736071","ESR10115"
"6780","ES736071","ESR10116"
"6781","ES736071","ESR10117"
"6782","ES736071","ESR10118"
"6783","ES736071","ESR10119"
"6784","ES736071","ESR10120"
"6785","ES736071","ESR10121"
"6786","ES736071","ESR10122"
"6787","ES736071","ESR10123"
"6788","ES736071","ESR10124"
"6789","ES736071","ESR10125"
"6790","ES736071","ESR10126"
"6791","ES736071","ESR10127"
"6792","ES736071","ESR10128"
"6793","ES736071","ESR10129"
"6794","ES736071","ESR10130"
"6795","ES736071","ESR10131"
"6796","ES736071","ESR10132"
"6797","ES736071","ESR10133"
"6798","ES736071","ESR10134"
"6799","ES736071","ESR10135"
"6800","ES736071","ESR10136"
"6801","ES736071","ESR10137"
"6802","ES736071","ESR10138"
"6803","ES736071","ESR10139"
"6804","ES736071","ESR10140"
"6805","ES736071","ESR10141"
"6806","ES736071","ESR10142"
"6807","ES736071","ESR10143"
"6808","ES736072","ESR10102"
"6809","ES736072","ESR10103"
"6810","ES736072","ESR10104"
"6811","ES736072","ESR10105"
"6812","ES736072","ESR10106"
"6813","ES736072","ESR10107"
"6814","ES736072","ESR10108"
"6815","ES736072","ESR10109"
"6816","ES736072","ESR10110"
"6817","ES736072","ESR10111"
"6818","ES736072","ESR10112"
"6819","ES736072","ESR10113"
"6820","ES736072","ESR10114"
"6821","ES736072","ESR10115"
"6822","ES736072","ESR10116"
"6823","ES736072","ESR10117"
"6824","ES736072","ESR10118"
"6825","ES736072","ESR10119"
"6826","ES736072","ESR10120"
"6827","ES736072","ESR10121"
"6828","ES736072","ESR10122"
"6829","ES736072","ESR10123"
"6830","ES736072","ESR10124"
"6831","ES736072","ESR10125"
"6832","ES736072","ESR10126"
"6833","ES736072","ESR10127"
"6834","ES736072","ESR10128"
"6835","ES736072","ESR10129"
"6836","ES736072","ESR10130"
"6837","ES736072","ESR10131"
"6838","ES736072","ESR10132"
"6839","ES736072","ESR10133"
"6840","ES736072","ESR10134"
"6841","ES736072","ESR10135"
"6842","ES736072","ESR10136"
"6843","ES736072","ESR10137"
"6844","ES736072","ESR10138"
"6845","ES736072","ESR10139"
"6846","ES736072","ESR10140"
"6847","ES736072","ESR10141"
"6848","ES736072","ESR10142"
"6849","ES736072","ESR10143"
"6850","ES736073","ESR10102"
"6851","ES736073","ESR10103"
"6852","ES736073","ESR10104"
"6853","ES736073","ESR10105"
"6854","ES736073","ESR10106"
"6855","ES736073","ESR10107"
"6856","ES736073","ESR10108"
"6857","ES736073","ESR10109"
"6858","ES736073","ESR10110"
"6859","ES736073","ESR10111"
"6860","ES736073","ESR10112"
"6861","ES736073","ESR10113"
"6862","ES736073","ESR10114"
"6863","ES736073","ESR10115"
"6864","ES736073","ESR10116"
"6865","ES736073","ESR10117"
"6866","ES736073","ESR10118"
"6867","ES736073","ESR10119"
"6868","ES736073","ESR10120"
"6869","ES736073","ESR10121"
"6870","ES736073","ESR10122"
"6871","ES736073","ESR10123"
"6872","ES736073","ESR10124"
"6873","ES736073","ESR10125"
"6874","ES736073","ESR10126"
"6875","ES736073","ESR10127"
"6876","ES736073","ESR10128"
"6877","ES736073","ESR10129"
"6878","ES736073","ESR10130"
"6879","ES736073","ESR10131"
"6880","ES736073","ESR10132"
"6881","ES736073","ESR10133"
"6882","ES736073","ESR10134"
"6883","ES736073","ESR10135"
"6884","ES736073","ESR10136"
"6885","ES736073","ESR10137"
"6886","ES736073","ESR10138"
"6887","ES736073","ESR10139"
"6888","ES736073","ESR10140"
"6889","ES736073","ESR10141"
"6890","ES736073","ESR10142"
"6891","ES736073","ESR10143"
"6892","ES736074","ESR10102"
"6893","ES736074","ESR10103"
"6894","ES736074","ESR10104"
"6895","ES736074","ESR10105"
"6896","ES736074","ESR10106"
"6897","ES736074","ESR10107"
"6898","ES736074","ESR10108"
"6899","ES736074","ESR10109"
"6900","ES736074","ESR10110"
"6901","ES736074","ESR10111"
"6902","ES736074","ESR10112"
"6903","ES736074","ESR10113"
"6904","ES736074","ESR10114"
"6905","ES736074","ESR10115"
"6906","ES736074","ESR10116"
"6907","ES736074","ESR10117"
"6908","ES736074","ESR10118"
"6909","ES736074","ESR10119"
"6910","ES736074","ESR10120"
"6911","ES736074","ESR10121"
"6912","ES736074","ESR10122"
"6913","ES736074","ESR10123"
"6914","ES736074","ESR10124"
"6915","ES736074","ESR10125"
"6916","ES736074","ESR10126"
"6917","ES736074","ESR10127"
"6918","ES736074","ESR10128"
"6919","ES736074","ESR10129"
"6920","ES736074","ESR10130"
"6921","ES736074","ESR10131"
"6922","ES736074","ESR10132"
"6923","ES736074","ESR10133"
"6924","ES736074","ESR10134"
"6925","ES736074","ESR10135"
"6926","ES736074","ESR10136"
"6927","ES736074","ESR10137"
"6928","ES736074","ESR10138"
"6929","ES736074","ESR10139"
"6930","ES736074","ESR10140"
"6931","ES736074","ESR10141"
"6932","ES736074","ESR10142"
"6933","ES736074","ESR10143"
"6934","ES736075","ESR10102"
"6935","ES736075","ESR10103"
"6936","ES736075","ESR10104"
"6937","ES736075","ESR10105"
"6938","ES736075","ESR10106"
"6939","ES736075","ESR10107"
"6940","ES736075","ESR10108"
"6941","ES736075","ESR10109"
"6942","ES736075","ESR10110"
"6943","ES736075","ESR10111"
"6944","ES736075","ESR10112"
"6945","ES736075","ESR10113"
"6946","ES736075","ESR10114"
"6947","ES736075","ESR10115"
"6948","ES736075","ESR10116"
"6949","ES736075","ESR10117"
"6950","ES736075","ESR10118"
"6951","ES736075","ESR10119"
"6952","ES736075","ESR10120"
"6953","ES736075","ESR10121"
"6954","ES736075","ESR10122"
"6955","ES736075","ESR10123"
"6956","ES736075","ESR10124"
"6957","ES736075","ESR10125"
"6958","ES736075","ESR10126"
"6959","ES736075","ESR10127"
"6960","ES736075","ESR10128"
"6961","ES736075","ESR10129"
"6962","ES736075","ESR10130"
"6963","ES736075","ESR10131"
"6964","ES736075","ESR10132"
"6965","ES736075","ESR10133"
"6966","ES736075","ESR10134"
"6967","ES736075","ESR10135"
"6968","ES736075","ESR10136"
"6969","ES736075","ESR10137"
"6970","ES736075","ESR10138"
"6971","ES736075","ESR10139"
"6972","ES736075","ESR10140"
"6973","ES736075","ESR10141"
"6974","ES736075","ESR10142"
"6975","ES736075","ESR10143"
"6976","ES736076","ESR10102"
"6977","ES736076","ESR10103"
"6978","ES736076","ESR10104"
"6979","ES736076","ESR10105"
"6980","ES736076","ESR10106"
"6981","ES736076","ESR10107"
"6982","ES736076","ESR10108"
"6983","ES736076","ESR10109"
"6984","ES736076","ESR10110"
"6985","ES736076","ESR10111"
"6986","ES736076","ESR10112"
"6987","ES736076","ESR10113"
"6988","ES736076","ESR10114"
"6989","ES736076","ESR10115"
"6990","ES736076","ESR10116"
"6991","ES736076","ESR10117"
"6992","ES736076","ESR10118"
"6993","ES736076","ESR10119"
"6994","ES736076","ESR10120"
"6995","ES736076","ESR10121"
"6996","ES736076","ESR10122"
"6997","ES736076","ESR10123"
"6998","ES736076","ESR10124"
"6999","ES736076","ESR10125"
"7000","ES736076","ESR10126"
"7001","ES736076","ESR10127"
"7002","ES736076","ESR10128"
"7003","ES736076","ESR10129"
"7004","ES736076","ESR10130"
"7005","ES736076","ESR10131"
"7006","ES736076","ESR10132"
"7007","ES736076","ESR10133"
"7008","ES736076","ESR10134"
"7009","ES736076","ESR10135"
"7010","ES736076","ESR10136"
"7011","ES736076","ESR10137"
"7012","ES736076","ESR10138"
"7013","ES736076","ESR10139"
"7014","ES736076","ESR10140"
"7015","ES736076","ESR10141"
"7016","ES736076","ESR10142"
"7017","ES736076","ESR10143"
"7018","ES736077","ESR10102"
"7019","ES736077","ESR10103"
"7020","ES736077","ESR10104"
"7021","ES736077","ESR10105"
"7022","ES736077","ESR10106"
"7023","ES736077","ESR10107"
"7024","ES736077","ESR10108"
