"","EXPSAMPLE_ACCESSION","DESCRIPTION","EXPERIMENT_ACCESSION","NAME","RESULT_SCHEMA","UPLOAD_RESULT_STATUS","WORKSPACE_ID"
"946","ES736034","","EXP11771",NA,"MBAA","Parsed",2799
"947","ES736035","","EXP11771",NA,"MBAA","Parsed",2799
"948","ES736036","","EXP11771",NA,"MBAA","Parsed",2799
"949","ES736037","","EXP11771",NA,"MBAA","Parsed",2799
"950","ES736038","","EXP11771",NA,"MBAA","Parsed",2799
"951","ES736039","","EXP11771",NA,"MBAA","Parsed",2799
"952","ES736040","","EXP11771",NA,"MBAA","Parsed",2799
"953","ES736041","","EXP11771",NA,"MBAA","Parsed",2799
"954","ES736042","","EXP11771",NA,"MBAA","Parsed",2799
"955","ES736043","","EXP11771",NA,"MBAA","Parsed",2799
"956","ES736044","","EXP11771",NA,"MBAA","Parsed",2799
"957","ES736045","","EXP11771",NA,"MBAA","Parsed",2799
"958","ES736046","","EXP11771",NA,"MBAA","Parsed",2799
"959","ES736047","","EXP11771",NA,"MBAA","Parsed",2799
"960","ES736048","","EXP11771",NA,"MBAA","Parsed",2799
"961","ES736049","","EXP11771",NA,"MBAA","Parsed",2799
"962","ES736050","","EXP11771",NA,"MBAA","Parsed",2799
"963","ES736051","","EXP11771",NA,"MBAA","Parsed",2799
"964","ES736052","","EXP11771",NA,"MBAA","Parsed",2799
"965","ES736053","","EXP11771",NA,"MBAA","Parsed",2799
"966","ES736054","","EXP11771",NA,"MBAA","Parsed",2799
"967","ES736055","","EXP11771",NA,"MBAA","Parsed",2799
"968","ES736056","","EXP11771",NA,"MBAA","Parsed",2799
"969","ES736057","","EXP11771",NA,"MBAA","Parsed",2799
"970","ES736058","","EXP11771",NA,"MBAA","Parsed",2799
"971","ES736059","","EXP11771",NA,"MBAA","Parsed",2799
"972","ES736060","","EXP11771",NA,"MBAA","Parsed",2799
"973","ES736061","","EXP11771",NA,"MBAA","Parsed",2799
"974","ES736062","","EXP11771",NA,"MBAA","Parsed",2799
"975","ES736063","","EXP11771",NA,"MBAA","Parsed",2799
"976","ES736064","","EXP11771",NA,"MBAA","Parsed",2799
"977","ES736065","","EXP11771",NA,"MBAA","Parsed",2799
"978","ES736066","","EXP11771",NA,"MBAA","Parsed",2799
"979","ES736067","","EXP11771",NA,"MBAA","Parsed",2799
"980","ES736068","","EXP11771",NA,"MBAA","Parsed",2799
"981","ES736069","","EXP11771",NA,"MBAA","Parsed",2799
"982","ES736070","","EXP11771",NA,"MBAA","Parsed",2799
"983","ES736071","","EXP11771",NA,"MBAA","Parsed",2799
"984","ES736072","","EXP11771",NA,"MBAA","Parsed",2799
"985","ES736073","","EXP11771",NA,"MBAA","Parsed",2799
"986","ES736074","","EXP11771",NA,"MBAA","Parsed",2799
"987","ES736075","","EXP11771",NA,"MBAA","Parsed",2799
"988","ES736076","","EXP11771",NA,"MBAA","Parsed",2799
"989","ES736077","","EXP11771",NA,"MBAA","Parsed",2799
"990","ES736078","","EXP11771",NA,"MBAA","Parsed",2799
"991","ES736079","","EXP11771",NA,"MBAA","Parsed",2799
"992","ES736080","","EXP11771",NA,"MBAA","Parsed",2799
"993","ES736081","","EXP11771",NA,"MBAA","Parsed",2799
"994","ES736082","","EXP11771",NA,"MBAA","Parsed",2799
"995","ES736083","","EXP11771",NA,"MBAA","Parsed",2799
"996","ES736084","","EXP11771",NA,"MBAA","Parsed",2799
"997","ES736085","","EXP11771",NA,"MBAA","Parsed",2799
"998","ES736086","","EXP11771",NA,"MBAA","Parsed",2799
"999","ES736087","","EXP11771",NA,"MBAA","Parsed",2799
"1000","ES736088","","EXP11771",NA,"MBAA","Parsed",2799
"1001","ES736089","","EXP11771",NA,"MBAA","Parsed",2799
"1002","ES736090","","EXP11771",NA,"MBAA","Parsed",2799
"1003","ES736091","","EXP11771",NA,"MBAA","Parsed",2799
"1004","ES736092","","EXP11771",NA,"MBAA","Parsed",2799
"1005","ES736093","","EXP11771",NA,"MBAA","Parsed",2799
"1006","ES736094","","EXP11771",NA,"MBAA","Parsed",2799
"1007","ES736095","","EXP11771",NA,"MBAA","Parsed",2799
"1008","ES736096","","EXP11771",NA,"MBAA","Parsed",2799
"1009","ES736097","","EXP11771",NA,"MBAA","Parsed",2799
"1010","ES736098","","EXP11771",NA,"MBAA","Parsed",2799
"1011","ES736099","","EXP11771",NA,"MBAA","Parsed",2799
"1012","ES736100","","EXP11771",NA,"MBAA","Parsed",2799
"1013","ES736101","","EXP11771",NA,"MBAA","Parsed",2799
"1014","ES736102","","EXP11771",NA,"MBAA","Parsed",2799
"1015","ES736103","","EXP11771",NA,"MBAA","Parsed",2799
"1016","ES736104","","EXP11771",NA,"MBAA","Parsed",2799
"1017","ES736105","","EXP11771",NA,"MBAA","Parsed",2799
"1018","ES736106","","EXP11771",NA,"MBAA","Parsed",2799
"1019","ES736107","","EXP11771",NA,"MBAA","Parsed",2799
"1020","ES736108","","EXP11771",NA,"MBAA","Parsed",2799
"1021","ES736109","","EXP11771",NA,"MBAA","Parsed",2799
"1022","ES736110","","EXP11771",NA,"MBAA","Parsed",2799
"1023","ES736111","","EXP11771",NA,"MBAA","Parsed",2799
"1024","ES736112","","EXP11771",NA,"MBAA","Parsed",2799
"1025","ES736113","","EXP11771",NA,"MBAA","Parsed",2799
"1026","ES753759","","EXP11770",NA,"FCM","Parsed",2799
"1027","ES753760","","EXP11770",NA,"FCM","Parsed",2799
"1028","ES753761","","EXP11770",NA,"FCM","Parsed",2799
"1029","ES753762","","EXP11770",NA,"FCM","Parsed",2799
"1030","ES753763","","EXP11770",NA,"FCM","Parsed",2799
"1031","ES753764","","EXP11770",NA,"FCM","Parsed",2799
"1032","ES753765","","EXP11770",NA,"FCM","Parsed",2799
"1033","ES753766","","EXP11770",NA,"FCM","Parsed",2799
"1034","ES753767","","EXP11770",NA,"FCM","Parsed",2799
"1035","ES753768","","EXP11770",NA,"FCM","Parsed",2799
"1036","ES753769","","EXP11770",NA,"FCM","Parsed",2799
"1037","ES753770","","EXP11770",NA,"FCM","Parsed",2799
"1038","ES753771","","EXP11770",NA,"FCM","Parsed",2799
"1039","ES753772","","EXP11770",NA,"FCM","Parsed",2799
"1040","ES753773","","EXP11770",NA,"FCM","Parsed",2799
"1041","ES753774","","EXP11770",NA,"FCM","Parsed",2799
"1042","ES753775","","EXP11770",NA,"FCM","Parsed",2799
"1043","ES753776","","EXP11770",NA,"FCM","Parsed",2799
"1044","ES753777","","EXP11770",NA,"FCM","Parsed",2799
"1045","ES753778","","EXP11770",NA,"FCM","Parsed",2799
"1046","ES753779","","EXP11770",NA,"FCM","Parsed",2799
"1047","ES753780","","EXP11770",NA,"FCM","Parsed",2799
"1048","ES753781","","EXP11770",NA,"FCM","Parsed",2799
"1049","ES753782","","EXP11770",NA,"FCM","Parsed",2799
"1050","ES753783","","EXP11770",NA,"FCM","Parsed",2799
"1051","ES753784","","EXP11770",NA,"FCM","Parsed",2799
"1052","ES753785","","EXP11770",NA,"FCM","Parsed",2799
"1053","ES753786","","EXP11770",NA,"FCM","Parsed",2799
"1054","ES753787","","EXP11770",NA,"FCM","Parsed",2799
"1055","ES753788","","EXP11770",NA,"FCM","Parsed",2799
"1056","ES753789","","EXP11770",NA,"FCM","Parsed",2799
"1057","ES753790","","EXP11770",NA,"FCM","Parsed",2799
"1058","ES753791","","EXP11770",NA,"FCM","Parsed",2799
"1059","ES753792","","EXP11770",NA,"FCM","Parsed",2799
"1060","ES753793","","EXP11770",NA,"FCM","Parsed",2799
"1061","ES753794","","EXP11770",NA,"FCM","Parsed",2799
"1062","ES753795","","EXP11770",NA,"FCM","Parsed",2799
"1063","ES753796","","EXP11770",NA,"FCM","Parsed",2799
"1064","ES753797","","EXP11770",NA,"FCM","Parsed",2799
"1065","ES753798","","EXP11770",NA,"FCM","Parsed",2799
"1066","ES753799","","EXP11770",NA,"FCM","Parsed",2799
"1067","ES753800","","EXP11770",NA,"FCM","Parsed",2799
"1068","ES753801","","EXP11770",NA,"FCM","Parsed",2799
"1069","ES753802","","EXP11770",NA,"FCM","Parsed",2799
"1070","ES753803","","EXP11770",NA,"FCM","Parsed",2799
"1071","ES753804","","EXP11770",NA,"FCM","Parsed",2799
"1072","ES753805","","EXP11770",NA,"FCM","Parsed",2799
"1073","ES753806","","EXP11770",NA,"FCM","Parsed",2799
"1074","ES753807","","EXP11770",NA,"FCM","Parsed",2799
"1075","ES753808","","EXP11770",NA,"FCM","Parsed",2799
"1076","ES753809","","EXP11770",NA,"FCM","Parsed",2799
"1077","ES753810","","EXP11770",NA,"FCM","Parsed",2799
"1078","ES753811","","EXP11770",NA,"FCM","Parsed",2799
"1079","ES753812","","EXP11770",NA,"FCM","Parsed",2799
"1080","ES753813","","EXP11770",NA,"FCM","Parsed",2799
"1081","ES753814","","EXP11770",NA,"FCM","Parsed",2799
"1082","ES753815","","EXP11770",NA,"FCM","Parsed",2799
"1083","ES753816","","EXP11770",NA,"FCM","Parsed",2799
"1084","ES753817","","EXP11770",NA,"FCM","Parsed",2799
"1085","ES753818","","EXP11770",NA,"FCM","Parsed",2799
"1086","ES753819","","EXP11770",NA,"FCM","Parsed",2799
"1087","ES753820","","EXP11770",NA,"FCM","Parsed",2799
"1088","ES753821","","EXP11770",NA,"FCM","Parsed",2799
"1089","ES753822","","EXP11770",NA,"FCM","Parsed",2799
"1090","ES753823","","EXP11770",NA,"FCM","Parsed",2799
"1091","ES753824","","EXP11770",NA,"FCM","Parsed",2799
"1092","ES753825","","EXP11770",NA,"FCM","Parsed",2799
"1093","ES753826","","EXP11770",NA,"FCM","Parsed",2799
"1094","ES753827","","EXP11770",NA,"FCM","Parsed",2799
"1095","ES753828","","EXP11770",NA,"FCM","Parsed",2799
"1096","ES753829","","EXP11770",NA,"FCM","Parsed",2799
"1097","ES753830","","EXP11770",NA,"FCM","Parsed",2799
"1098","ES753831","","EXP11770",NA,"FCM","Parsed",2799
"1099","ES753832","","EXP11770",NA,"FCM","Parsed",2799
"1100","ES753833","","EXP11770",NA,"FCM","Parsed",2799
"1101","ES753834","","EXP11770",NA,"FCM","Parsed",2799
"1102","ES753835","","EXP11770",NA,"FCM","Parsed",2799
"1103","ES753836","","EXP11770",NA,"FCM","Parsed",2799
"1104","ES753837","","EXP11770",NA,"FCM","Parsed",2799
"1105","ES753838","","EXP11770",NA,"FCM","Parsed",2799
"1106","ES753839","","EXP11770",NA,"FCM","Parsed",2799
"1107","ES753840","","EXP11770",NA,"FCM","Parsed",2799
"1108","ES753841","","EXP11770",NA,"FCM","Parsed",2799
"1109","ES753842","","EXP11770",NA,"FCM","Parsed",2799
"1110","ES753843","","EXP11770",NA,"FCM","Parsed",2799
"1111","ES753844","","EXP11770",NA,"FCM","Parsed",2799
"1112","ES753845","","EXP11770",NA,"FCM","Parsed",2799
"1113","ES753846","","EXP11770",NA,"FCM","Parsed",2799
"1114","ES753847","","EXP11770",NA,"FCM","Parsed",2799
"1115","ES753848","","EXP11770",NA,"FCM","Parsed",2799
"1116","ES753849","","EXP11770",NA,"FCM","Parsed",2799
"1117","ES753850","","EXP11770",NA,"FCM","Parsed",2799
"1118","ES753851","","EXP11770",NA,"FCM","Parsed",2799
"1119","ES753852","","EXP11770",NA,"FCM","Parsed",2799
"1120","ES753853","","EXP11770",NA,"FCM","Parsed",2799
"1121","ES753854","","EXP11770",NA,"FCM","Parsed",2799
"1122","ES753855","","EXP11770",NA,"FCM","Parsed",2799
"1123","ES753856","","EXP11770",NA,"FCM","Parsed",2799
"1124","ES753857","","EXP11770",NA,"FCM","Parsed",2799
"1125","ES753858","","EXP11770",NA,"FCM","Parsed",2799
"1126","ES753859","","EXP11770",NA,"FCM","Parsed",2799
"1127","ES753860","","EXP11770",NA,"FCM","Parsed",2799
"1128","ES753861","","EXP11770",NA,"FCM","Parsed",2799
"1129","ES753862","","EXP11770",NA,"FCM","Parsed",2799
"1130","ES753863","","EXP11770",NA,"FCM","Parsed",2799
"1131","ES753864","","EXP11770",NA,"FCM","Parsed",2799
"1132","ES753865","","EXP11770",NA,"FCM","Parsed",2799
"1133","ES753866","","EXP11770",NA,"FCM","Parsed",2799
"1134","ES753867","","EXP11770",NA,"FCM","Parsed",2799
"1135","ES753868","","EXP11770",NA,"FCM","Parsed",2799
"1136","ES753869","","EXP11770",NA,"FCM","Parsed",2799
"1137","ES753870","","EXP11770",NA,"FCM","Parsed",2799
"1138","ES753871","","EXP11770",NA,"FCM","Parsed",2799
"1139","ES753872","","EXP11770",NA,"FCM","Parsed",2799
"1140","ES753873","","EXP11770",NA,"FCM","Parsed",2799
"1141","ES753874","","EXP11770",NA,"FCM","Parsed",2799
"1142","ES753875","","EXP11770",NA,"FCM","Parsed",2799
"1143","ES753876","","EXP11770",NA,"FCM","Parsed",2799
"1144","ES753877","","EXP11770",NA,"FCM","Parsed",2799
"1145","ES753878","","EXP11770",NA,"FCM","Parsed",2799
"1146","ES753879","","EXP11770",NA,"FCM","Parsed",2799
"1147","ES753880","","EXP11770",NA,"FCM","Parsed",2799
"1148","ES753881","","EXP11770",NA,"FCM","Parsed",2799
"1149","ES753882","","EXP11770",NA,"FCM","Parsed",2799
"1150","ES753883","","EXP11770",NA,"FCM","Parsed",2799
"1151","ES753884","","EXP11770",NA,"FCM","Parsed",2799
"1152","ES753885","","EXP11770",NA,"FCM","Parsed",2799
"1153","ES753886","","EXP11770",NA,"FCM","Parsed",2799
"1154","ES753887","","EXP11770",NA,"FCM","Parsed",2799
"1155","ES753888","","EXP11770",NA,"FCM","Parsed",2799
"1156","ES753889","","EXP11770",NA,"FCM","Parsed",2799
"1157","ES753890","","EXP11770",NA,"FCM","Parsed",2799
"1158","ES753891","","EXP11770",NA,"FCM","Parsed",2799
"1159","ES753892","","EXP11770",NA,"FCM","Parsed",2799
"1160","ES753893","","EXP11770",NA,"FCM","Parsed",2799
"1161","ES753894","","EXP11770",NA,"FCM","Parsed",2799
"1162","ES753895","","EXP11770",NA,"FCM","Parsed",2799
"1163","ES753896","","EXP11770",NA,"FCM","Parsed",2799
"1164","ES753897","","EXP11770",NA,"FCM","Parsed",2799
"1165","ES753898","","EXP11770",NA,"FCM","Parsed",2799
"1166","ES753899","","EXP11770",NA,"FCM","Parsed",2799
"1167","ES753900","","EXP11770",NA,"FCM","Parsed",2799
"1168","ES753901","","EXP11770",NA,"FCM","Parsed",2799
"1169","ES753902","","EXP11770",NA,"FCM","Parsed",2799
"1170","ES753903","","EXP11770",NA,"FCM","Parsed",2799
"1171","ES753904","","EXP11770",NA,"FCM","Parsed",2799
"1172","ES753905","","EXP11770",NA,"FCM","Parsed",2799
"1173","ES753906","","EXP11770",NA,"FCM","Parsed",2799
"1174","ES753907","","EXP11770",NA,"FCM","Parsed",2799
"1175","ES753908","","EXP11770",NA,"FCM","Parsed",2799
"1176","ES753909","","EXP11770",NA,"FCM","Parsed",2799
"1177","ES753910","","EXP11770",NA,"FCM","Parsed",2799
"1178","ES753911","","EXP11770",NA,"FCM","Parsed",2799
"1179","ES753912","","EXP11770",NA,"FCM","Parsed",2799
"1180","ES753913","","EXP11770",NA,"FCM","Parsed",2799
"1181","ES753914","","EXP11770",NA,"FCM","Parsed",2799
"1182","ES753915","","EXP11770",NA,"FCM","Parsed",2799
"1183","ES753916","","EXP11770",NA,"FCM","Parsed",2799
"1184","ES753917","","EXP11770",NA,"FCM","Parsed",2799
"1185","ES753918","","EXP11770",NA,"FCM","Parsed",2799
"1186","ES753919","","EXP11770",NA,"FCM","Parsed",2799
"1187","ES753920","","EXP11770",NA,"FCM","Parsed",2799
"1188","ES753921","","EXP11770",NA,"FCM","Parsed",2799
"1189","ES753922","","EXP11770",NA,"FCM","Parsed",2799
"1190","ES753923","","EXP11770",NA,"FCM","Parsed",2799
"1191","ES753924","","EXP11770",NA,"FCM","Parsed",2799
"1192","ES753925","","EXP11770",NA,"FCM","Parsed",2799
"1193","ES753926","","EXP11770",NA,"FCM","Parsed",2799
"1194","ES753927","","EXP11770",NA,"FCM","Parsed",2799
"1195","ES753928","","EXP11770",NA,"FCM","Parsed",2799
"1196","ES753929","","EXP11770",NA,"FCM","Parsed",2799
"1197","ES753930","","EXP11770",NA,"FCM","Parsed",2799
"1198","ES753931","","EXP11770",NA,"FCM","Parsed",2799
"1199","ES753932","","EXP11770",NA,"FCM","Parsed",2799
"1200","ES753933","","EXP11770",NA,"FCM","Parsed",2799
"1201","ES753934","","EXP11770",NA,"FCM","Parsed",2799
"1202","ES753935","","EXP11770",NA,"FCM","Parsed",2799
"1203","ES753936","","EXP11770",NA,"FCM","Parsed",2799
"1204","ES753937","","EXP11770",NA,"FCM","Parsed",2799
"1205","ES753938","","EXP11770",NA,"FCM","Parsed",2799
"1206","ES753939","","EXP11770",NA,"FCM","Parsed",2799
"1207","ES753940","","EXP11770",NA,"FCM","Parsed",2799
"1208","ES753941","","EXP11770",NA,"FCM","Parsed",2799
"1209","ES753942","","EXP11770",NA,"FCM","Parsed",2799
"1210","ES753943","","EXP11770",NA,"FCM","Parsed",2799
"1211","ES753944","","EXP11770",NA,"FCM","Parsed",2799
"1212","ES753945","","EXP11770",NA,"FCM","Parsed",2799
"1213","ES753946","","EXP11770",NA,"FCM","Parsed",2799
"1214","ES753947","","EXP11770",NA,"FCM","Parsed",2799
"1215","ES753948","","EXP11770",NA,"FCM","Parsed",2799
"1216","ES753949","","EXP11770",NA,"FCM","Parsed",2799
"1217","ES753950","","EXP11770",NA,"FCM","Parsed",2799
"1218","ES753951","","EXP11770",NA,"FCM","Parsed",2799
"1219","ES753952","","EXP11770",NA,"FCM","Parsed",2799
"1220","ES753953","","EXP11770",NA,"FCM","Parsed",2799
"1221","ES753954","","EXP11770",NA,"FCM","Parsed",2799
"1222","ES753955","","EXP11770",NA,"FCM","Parsed",2799
"1223","ES753956","","EXP11770",NA,"FCM","Parsed",2799
"1224","ES753957","","EXP11770",NA,"FCM","Parsed",2799
"1225","ES753958","","EXP11770",NA,"FCM","Parsed",2799
"1226","ES753959","","EXP11770",NA,"FCM","Parsed",2799
"1227","ES753960","","EXP11770",NA,"FCM","Parsed",2799
"1228","ES753961","","EXP11770",NA,"FCM","Parsed",2799
"1229","ES753962","","EXP11770",NA,"FCM","Parsed",2799
"1230","ES753963","","EXP11770",NA,"FCM","Parsed",2799
"1231","ES753964","","EXP11770",NA,"FCM","Parsed",2799
"1232","ES753965","","EXP11770",NA,"FCM","Parsed",2799
"1233","ES753966","","EXP11770",NA,"FCM","Parsed",2799
"1234","ES753967","","EXP11770",NA,"FCM","Parsed",2799
"1235","ES753968","","EXP11770",NA,"FCM","Parsed",2799
"1236","ES753969","","EXP11770",NA,"FCM","Parsed",2799
"1237","ES753970","","EXP11770",NA,"FCM","Parsed",2799
"1238","ES753971","","EXP11770",NA,"FCM","Parsed",2799
"1239","ES753972","","EXP11770",NA,"FCM","Parsed",2799
"1240","ES753973","","EXP11770",NA,"FCM","Parsed",2799
"1241","ES753974","","EXP11770",NA,"FCM","Parsed",2799
"1242","ES753975","","EXP11770",NA,"FCM","Parsed",2799
"1243","ES753976","","EXP11770",NA,"FCM","Parsed",2799
"1244","ES753977","","EXP11770",NA,"FCM","Parsed",2799
"1245","ES753978","","EXP11770",NA,"FCM","Parsed",2799
"1246","ES753979","","EXP11770",NA,"FCM","Parsed",2799
"1247","ES753980","","EXP11770",NA,"FCM","Parsed",2799
"1248","ES753981","","EXP11770",NA,"FCM","Parsed",2799
"1249","ES753982","","EXP11770",NA,"FCM","Parsed",2799
"1250","ES753983","","EXP11770",NA,"FCM","Parsed",2799
"1251","ES753984","","EXP11770",NA,"FCM","Parsed",2799
"1252","ES753985","","EXP11770",NA,"FCM","Parsed",2799
"1253","ES753986","","EXP11770",NA,"FCM","Parsed",2799
"1254","ES753987","","EXP11770",NA,"FCM","Parsed",2799
"1255","ES753988","","EXP11770",NA,"FCM","Parsed",2799
"1256","ES753989","","EXP11770",NA,"FCM","Parsed",2799
"1257","ES753990","","EXP11770",NA,"FCM","Parsed",2799
"1258","ES753991","","EXP11770",NA,"FCM","Parsed",2799
"1259","ES753992","","EXP11770",NA,"FCM","Parsed",2799
"1260","ES753993","","EXP11770",NA,"FCM","Parsed",2799
"1261","ES753994","","EXP11770",NA,"FCM","Parsed",2799
"1262","ES753995","","EXP11770",NA,"FCM","Parsed",2799
"1263","ES753996","","EXP11770",NA,"FCM","Parsed",2799
"1264","ES753997","","EXP11770",NA,"FCM","Parsed",2799
"1265","ES753998","","EXP11770",NA,"FCM","Parsed",2799
"1266","ES753999","","EXP11770",NA,"FCM","Parsed",2799
"1267","ES754000","","EXP11770",NA,"FCM","Parsed",2799
"1268","ES754001","","EXP11770",NA,"FCM","Parsed",2799
"1269","ES754002","","EXP11770",NA,"FCM","Parsed",2799
"1270","ES754003","","EXP11770",NA,"FCM","Parsed",2799
"1271","ES754004","","EXP11770",NA,"FCM","Parsed",2799
"1272","ES754005","","EXP11770",NA,"FCM","Parsed",2799
"1273","ES754006","","EXP11770",NA,"FCM","Parsed",2799
"1274","ES754007","","EXP11770",NA,"FCM","Parsed",2799
"1275","ES754008","","EXP11770",NA,"FCM","Parsed",2799
"1276","ES754009","","EXP11770",NA,"FCM","Parsed",2799
"1277","ES754010","","EXP11770",NA,"FCM","Parsed",2799
"1278","ES754011","","EXP11770",NA,"FCM","Parsed",2799
"1279","ES754012","","EXP11770",NA,"FCM","Parsed",2799
"1280","ES754013","","EXP11770",NA,"FCM","Parsed",2799
"1281","ES754014","","EXP11770",NA,"FCM","Parsed",2799
"1282","ES754015","","EXP11770",NA,"FCM","Parsed",2799
"1283","ES754016","","EXP11770",NA,"FCM","Parsed",2799
"1284","ES754017","","EXP11770",NA,"FCM","Parsed",2799
"1285","ES754018","","EXP11770",NA,"FCM","Parsed",2799
"1286","ES754019","","EXP11770",NA,"FCM","Parsed",2799
"1287","ES754020","","EXP11770",NA,"FCM","Parsed",2799
"1288","ES754021","","EXP11770",NA,"FCM","Parsed",2799
"1289","ES754022","","EXP11770",NA,"FCM","Parsed",2799
"1290","ES754023","","EXP11770",NA,"FCM","Parsed",2799
"1291","ES754024","","EXP11770",NA,"FCM","Parsed",2799
"1292","ES754025","","EXP11770",NA,"FCM","Parsed",2799
"1293","ES754026","","EXP11770",NA,"FCM","Parsed",2799
"1294","ES754027","","EXP11770",NA,"FCM","Parsed",2799
"1295","ES754028","","EXP11770",NA,"FCM","Parsed",2799
"1296","ES754029","","EXP11770",NA,"FCM","Parsed",2799
"1297","ES754030","","EXP11770",NA,"FCM","Parsed",2799
"1298","ES754031","","EXP11770",NA,"FCM","Parsed",2799
"1299","ES754032","","EXP11770",NA,"FCM","Parsed",2799
"1300","ES754033","","EXP11770",NA,"FCM","Parsed",2799
"1301","ES754034","","EXP11770",NA,"FCM","Parsed",2799
"1302","ES754035","","EXP11770",NA,"FCM","Parsed",2799
"1303","ES754036","","EXP11770",NA,"FCM","Parsed",2799
"1304","ES754037","","EXP11770",NA,"FCM","Parsed",2799
"1305","ES754038","","EXP11770",NA,"FCM","Parsed",2799
"1306","ES754039","","EXP11770",NA,"FCM","Parsed",2799
"1307","ES754040","","EXP11770",NA,"FCM","Parsed",2799
"1308","ES754041","","EXP11770",NA,"FCM","Parsed",2799
"1309","ES754042","","EXP11770",NA,"FCM","Parsed",2799
"1310","ES754043","","EXP11770",NA,"FCM","Parsed",2799
"1311","ES754044","","EXP11770",NA,"FCM","Parsed",2799
"1312","ES754045","","EXP11770",NA,"FCM","Parsed",2799
"1313","ES754046","","EXP11770",NA,"FCM","Parsed",2799
"1314","ES754047","","EXP11770",NA,"FCM","Parsed",2799
"1315","ES754048","","EXP11770",NA,"FCM","Parsed",2799
"1316","ES754049","","EXP11770",NA,"FCM","Parsed",2799
"1317","ES754050","","EXP11770",NA,"FCM","Parsed",2799
"1318","ES754051","","EXP11770",NA,"FCM","Parsed",2799
"1319","ES754052","","EXP11770",NA,"FCM","Parsed",2799
"1320","ES754053","","EXP11770",NA,"FCM","Parsed",2799
"1321","ES754054","","EXP11770",NA,"FCM","Parsed",2799
"1322","ES754055","","EXP11770",NA,"FCM","Parsed",2799
"1323","ES754056","","EXP11770",NA,"FCM","Parsed",2799
"1324","ES754057","","EXP11770",NA,"FCM","Parsed",2799
"1325","ES754058","","EXP11770",NA,"FCM","Parsed",2799
"1326","ES754059","","EXP11770",NA,"FCM","Parsed",2799
"1327","ES754060","","EXP11770",NA,"FCM","Parsed",2799
"1328","ES754061","","EXP11770",NA,"FCM","Parsed",2799
"1329","ES754062","","EXP11770",NA,"FCM","Parsed",2799
"1330","ES754063","","EXP11770",NA,"FCM","Parsed",2799
"1331","ES754064","","EXP11770",NA,"FCM","Parsed",2799
"1332","ES754065","","EXP11770",NA,"FCM","Parsed",2799
"1333","ES754066","","EXP11770",NA,"FCM","Parsed",2799
"1334","ES754067","","EXP11770",NA,"FCM","Parsed",2799
"1335","ES754068","","EXP11770",NA,"FCM","Parsed",2799
"1336","ES754069","","EXP11770",NA,"FCM","Parsed",2799
"1337","ES754070","","EXP11770",NA,"FCM","Parsed",2799
"1338","ES754071","","EXP11770",NA,"FCM","Parsed",2799
